names,dates,latitude,longitude,categorical,quant1,quant2,quant3
b'Vyolet',1461279594,33.42662761,-17.17619172,Category08,0.044907815,-13.74825877,1388.853404
b'Paarth',1475480181,42.56558171,88.9286701,Category07,1.924416275,-29.29178576,6604.060177
b'Ijahnae',1480806544,75.79366735,107.8455716,Category00,0.933399431,23.58638655,7877.462356
b'Gold',1467348337,76.27552355,0.725232977,Category08,2.592526832,-23.71199248,3498.657777
b'Daise',1475134744,-23.31727111,-79.79415825,Category06,1.479988238,-8.113207456,312.4053027
b'Shakiyla',1482603411,-52.04960451,3.837569413,Category09,2.637130343,13.61576234,6463.896683
b'Laisha',1481855295,76.47908023,-27.9467369,Category01,1.314989326,5.955033186,6488.561915
b'Pedro',1479289389,-63.35786071,-171.9359119,Category05,3.300308179,-24.72760422,6919.795378
b'Jahziyah',1473960447,86.57276161,164.687391,Category03,0.833216743,-8.408530308,97.12477732
b'Aneela',1474759561,11.05707666,104.9747807,Category00,2.860933184,-28.25085324,9837.782848
b'Overton',1455672663,-55.01268458,50.29984688,Category01,2.932105447,-7.345622042,6396.724905
b'Lamija',1477824019,-81.95493556,54.92384681,Category05,0.497447247,-9.838937914,570.1810995
b'Tymarius',1476888065,-66.47828818,-168.6147945,Category07,2.95438147,-19.92604914,4569.842429
b'Fidel',1470311432,-81.18437278,-173.9621067,Category01,1.544054888,-2.957064572,7035.306038
b'Zaccai',1462980912,39.44025503,168.6554552,Category04,1.959555344,-1.186293818,94.1852937
b'Tyequan',1477810024,83.50260473,-5.227751519,Category00,2.393593399,-7.70833002,6008.084176
b'Navah',1452502675,-6.872029775,73.35414599,Category01,0.084176282,-23.7818699,7482.40395
b'Robertjames',1458183793,44.78332234,84.16096271,Category05,1.179196852,-8.654754332,4894.152346
b'Adelinne',1467929087,19.1664068,-72.02522113,Category06,1.49690009,-19.13317206,3280.249549
b'Riviera',1459691649,-89.52604871,-144.5496602,Category05,2.124090605,11.64217828,6369.69923
b'Venie',1469589244,31.38691694,-135.8784522,Category02,2.45950594,-5.040026309,1401.217177
b'Casie',1477802524,2.71728733,-19.02306779,Category07,2.377189062,12.67311267,8996.811177
b'Hersch',1480167809,32.00936357,106.5744517,Category00,1.547061779,-16.96006334,1316.025093
b'Desera',1480092288,45.27985323,62.71045548,Category05,0.543384989,-13.24705398,3630.532601
b'Janyiah',1482054211,-25.40419769,85.98132865,Category00,2.169403562,-20.4089521,2248.397325
b'Darrelyn',1462180994,49.63316343,-127.624899,Category08,0.974128483,22.74255,5834.478169
b'Leyli',1474522689,31.03065809,122.0687769,Category04,3.325392407,-11.10018394,4825.49854
b'Armon',1479375401,14.28261644,-71.42092405,Category07,2.874567851,-17.16926311,7265.118468
b'Vivyan',1456052465,-11.07702082,165.3244678,Category01,2.910484412,24.82290869,9190.132496
b'Cheresa',1477917036,30.93337275,110.9753478,Category00,2.135190236,-27.89960617,1950.160658
b'Tyas',1458735472,83.27748766,-15.15932563,Category09,0.633404438,10.99930438,7451.648901
b'Curtiss',1470724742,-19.0568998,20.861902,Category09,2.983291884,9.536647366,8342.277916
b'Temidayo',1474272771,-36.70667826,-96.48383746,Category09,0.399211517,-24.92190688,8965.503581
b'Porsia',1456541102,-10.29470961,25.59275914,Category08,0.910307632,14.20428526,5041.422722
b'Gianpaul',1461753362,-59.45888266,55.11728538,Category08,2.286129815,22.95352163,5285.793752
b'Eowyn',1455738492,50.73959726,-98.73607425,Category02,2.28140414,2.658945266,7437.768553
b'Adylyn',1476484070,70.54346266,7.961803687,Category07,1.600991302,-5.059723825,4135.986941
b'Kayjah',1482419577,-85.78153186,-16.8831644,Category09,2.116340167,2.945878916,6817.280531
b'Enfinity',1464959218,-53.95079334,-117.710391,Category01,2.8495894,6.716556079,1790.90235
b'Madonna',1453423055,-70.94758935,117.6879419,Category03,0.786323081,-24.04447915,6443.114182
b'Levella',1454274686,-73.01010859,50.80981752,Category04,0.094714374,12.05229196,3116.033727
b'Zlata',1471628010,77.83038921,-54.2300425,Category07,2.467018392,-12.14935455,4150.96373
b'Annitra',1476597309,33.70341568,165.0776496,Category03,1.565583211,1.696345676,9666.352092
b'Traelon',1463208875,28.27707568,66.54979866,Category03,3.149406408,-24.48689186,462.2988444
b'Elveta',1477990881,69.64684275,68.50352775,Category04,0.475846676,23.17303747,3639.333252
b'Aliza',1454040823,-86.27153127,-143.2944055,Category07,0.673602138,0.082067904,9901.561404
b'Viera',1478543601,-35.61279906,-38.39802046,Category05,0.509888938,7.852787191,2541.205765
b'Jaielle',1475156234,-3.792919239,-105.8472329,Category07,2.107820536,-19.91322592,2697.771152
b'Trumon',1454366561,21.01381117,146.0810165,Category05,0.936180299,-8.418104555,212.9413539
b'Essfa',1454591171,-19.16319689,96.70584385,Category02,2.855898425,-7.651479783,6495.416606
b'Sadan',1454404721,-70.5897623,145.9954628,Category01,2.150739939,-7.275487813,5413.494509
b'Janashia',1459799564,2.920430961,49.93117006,Category07,0.262744309,-15.95938365,1928.324317
b'Yanika',1481241651,17.60513294,-63.02959196,Category07,3.226166382,-14.51996948,4105.775895
b'Erda',1475395561,-61.76847342,148.0034749,Category04,2.637363093,11.21218342,5856.430695
b'Cheveyo',1470122928,73.45801715,-52.06624186,Category07,0.181885405,1.778948059,1001.224089
b'Dyneshia',1481402029,56.06893167,-66.52491881,Category04,0.292579985,16.25783056,8952.245071
b'Mikal',1477294420,75.00169445,22.47052766,Category07,3.45636826,-2.86463785,8107.978846
b'Revonda',1473282125,42.9050006,-160.5315177,Category06,3.32404284,5.578239729,6071.446854
b'Dylanjacob',1466895533,-47.12382495,-101.5406254,Category05,2.047186585,-3.221619843,2838.64216
b'Kahnye',1463820646,31.00248589,-176.1679012,Category07,1.877041979,3.615048513,9419.918183
b'Quadeer',1478503573,40.90625352,-101.0101963,Category07,3.089808949,-8.850106116,6155.400571
b'Edwill',1468661583,35.71319371,49.37835399,Category06,3.488791086,-4.466599124,7642.936914
b'Getzemany',1469456707,19.83616748,137.9032029,Category03,1.577774069,4.267245547,1290.034955
b'Joan',1481144060,-63.69350395,115.625474,Category00,0.845805147,-17.3246333,6721.754927
b'Trentan',1480900608,-83.90160341,-6.285736221,Category01,0.921316393,7.314144096,3038.864335
b'Mirely',1453195215,-3.037384293,85.04040619,Category02,0.361752192,28.15470161,7168.593505
b'Adelicia',1465205021,-64.38187496,-10.79319076,Category04,2.830849487,10.03467251,1274.647102
b'Lolar',1454579813,83.60690751,-17.7164716,Category09,1.41102905,28.87324841,2835.835446
b'Shevonda',1463343829,49.74146161,179.5084541,Category07,3.162438767,22.77871756,5488.664356
b'Kaymi',1479178243,-32.94238511,-115.7892793,Category02,2.952631442,-28.12590514,6039.143806
b'Shehzeen',1470625027,81.23087286,-110.3548853,Category04,0.741971648,1.943636624,6437.111462
b'Satoria',1455694388,-11.63071521,52.66803007,Category01,2.935193832,-3.227696512,1160.052444
b'Danayah',1477378282,-81.48119151,-29.04041178,Category02,1.8228031,-23.08663485,9252.601821
b'Quynhnhu',1476374256,16.63454361,-93.41418195,Category03,2.701162069,13.8528857,6581.245588
b'Zorriah',1453847114,-67.0084719,175.1555957,Category04,0.539740532,-19.33906923,7081.252044
b'Alixx',1469334307,-62.33916754,169.2887333,Category00,0.449940879,-11.64069293,1591.757767
b'Lerena',1476639611,22.93663795,-54.61384462,Category01,1.617093299,-18.73178884,7924.17093
b'Delice',1470360427,-62.94144874,-152.5113347,Category00,1.158043842,-3.650594435,3230.578371
b'Azera',1472104214,59.06905065,-171.251188,Category01,3.180543364,25.49042037,3680.607352
b'Billison',1452574980,31.62442699,-159.8735632,Category03,0.781288812,-18.32712521,8159.379291
b'Dearld',1469446967,43.13186204,66.45923933,Category03,1.814441482,-23.13585042,2578.410576
b'Randall',1479235298,-21.32737304,-68.79405548,Category03,2.577119977,-9.105147781,6149.685427
b'Arainna',1467708970,11.20477926,-129.1961826,Category08,3.385967047,-19.73248366,7575.526313
b'Isabeya',1456941831,17.02761605,-145.631574,Category02,0.528987218,27.70508922,594.5254448
b'Hilinai',1477732271,-62.05439013,1.375339543,Category05,3.011241495,-16.58453811,4934.381521
b'Raenelle',1481068796,-7.109138516,176.4240818,Category04,2.871651772,6.948487066,4114.506841
b'Ennie',1476641400,-67.25832571,33.08378622,Category02,0.319716092,2.680161912,4522.91498
b'Alson',1469551789,84.35795755,131.4241975,Category07,1.97719302,-19.53015097,7138.860509
b'Tamicko',1465026890,-83.23813424,-26.88819854,Category03,3.483588011,-1.309094817,5563.825727
b'Dosie',1476827304,-51.99752033,-28.62658686,Category07,1.899098318,-5.347208297,4514.516496
b'Ambir',1471465359,-41.61313975,25.46595555,Category01,3.285769482,13.93415555,6772.736475
b'Trieste',1480519952,-71.80529459,-19.27155416,Category09,2.35654218,11.10513524,3531.138458
b'Getsemany',1464866622,-36.1938054,-91.20735235,Category09,2.2785746,-3.286201566,1863.258984
b'Aneika',1478573454,22.00310535,17.05175345,Category05,2.153638554,-7.026254909,5091.57833
b'Gyselle',1458118710,-24.01274246,-80.72366946,Category05,1.312656529,1.799965924,424.1271851
b'Ryle',1457066633,11.90814272,-38.95063863,Category04,1.065185609,18.82404634,1735.721393
b'Eleisa',1477241372,-58.87899506,-147.1582437,Category09,0.831955757,-7.757733941,1204.387723
b'Tarha',1453032006,76.23919689,-174.1526405,Category00,1.041708692,0.392360003,2310.940918
b'Anyston',1481131645,-28.92406294,-105.7604545,Category06,1.462166777,7.464323281,5579.237544
b'Anora',1472077105,39.5688789,-120.0358417,Category01,0.193501606,-21.85093102,3395.889962
b'Fabio',1467230846,42.0396154,159.8961946,Category04,2.747926588,1.269139969,4434.319604
b'Shynia',1453602800,51.89777582,167.1284534,Category04,0.944008275,-11.20894896,5630.547898
b'Colden',1474119582,-15.60539791,25.86155577,Category02,1.893506063,-17.53168762,1430.054281
b'Lousie',1460928157,15.33733179,-145.1169126,Category07,0.889642098,-26.08685658,8710.074833
b'Yassir',1456545607,-7.067587594,156.6921317,Category07,1.754838605,-13.42087923,7644.428598
b'Delvontae',1456320261,-68.15688882,43.03861648,Category04,1.436460449,-14.97615842,6521.432402
b'Jaece',1471761904,31.26934189,-83.21689374,Category01,1.95440407,5.495104284,5624.370342
b'Rowan',1454984302,57.79048132,-168.7774992,Category05,2.072482765,5.768697733,1386.169671
b'Travonda',1463994755,-52.13163036,149.7458939,Category03,0.880757418,10.7777197,4555.621756
b'Mariyan',1476923111,34.83986745,110.4296814,Category06,2.857896227,5.511718265,6159.82119
b'Nassor',1460718837,24.2922254,125.145278,Category04,0.540360388,10.58901206,3525.633361
b'Bettyjo',1471986399,23.233731,-105.8507349,Category06,0.45358811,-14.89497018,8776.75038
b'Kelesha',1467327946,41.59086473,-111.5364989,Category00,1.791713394,24.58642592,2066.824717
b'Maylon',1469996752,59.89365505,-156.0542273,Category06,0.007578135,-26.25567267,5232.620408
b'Lillyana',1469415140,48.50475925,-37.10995415,Category09,0.711243867,-0.363054448,2245.84188
b'Edmundo',1459042776,26.3154704,25.48965046,Category08,3.374496543,21.9427681,875.9735564
b'Shaunell',1457439179,-35.07740982,117.0412886,Category08,2.671669359,22.82070817,7901.304756
b'Melainie',1453153784,-71.99802042,4.9007306,Category00,0.388018008,1.246279122,6930.426278
b'Trevontae',1467105737,17.1445004,5.318281116,Category05,1.262275346,2.630306031,8824.928827
b'Mateen',1480607594,-89.84724447,99.1203637,Category06,1.953581514,28.88662296,5553.440689
b'Janayah',1465578172,73.24814154,-50.2932505,Category00,2.028128284,24.72242691,8260.708388
b'Pearlia',1457738566,21.88553527,-135.7229356,Category09,0.58945827,12.21348122,9937.842712
b'Ijana',1463050570,-7.648063982,110.3876171,Category06,2.915753732,-27.07347094,8482.008349
b'Aniesha',1477597920,39.75044849,-23.27494385,Category08,1.682884219,7.247659404,7160.848951
b'Carven',1459060429,40.79158742,-90.14414572,Category00,2.108375871,2.283221862,4352.101347
b'Alleane',1475568300,-77.50144942,48.52430521,Category07,0.804973012,19.11797021,7475.589607
b'Maysaa',1466121572,-42.66653648,-117.7024817,Category07,3.031450184,26.86679504,2639.268237
b'Carmelita',1478589757,57.51546392,54.7249624,Category04,1.920695431,29.44395544,7033.507106
b'Ebin',1466624926,-71.24622035,-148.0818059,Category05,1.3768655,-10.23087938,5755.442771
b'Coryion',1464233697,-12.97297926,132.8512794,Category01,0.096784399,8.619055226,4168.355133
b'Zacheus',1458381438,3.672548613,62.47569201,Category08,0.931300784,-6.251199068,9331.504346
b'Cassandera',1453748637,-26.47645452,-89.91541636,Category08,2.370743323,-20.61179473,2371.251329
b'Rhetta',1469139291,42.94662262,-73.45221551,Category03,2.183739112,-5.213468582,6399.117458
b'Liviah',1481674265,-20.09779055,-105.7483728,Category01,3.369115806,-29.48896243,7362.52702
b'Bhumika',1478357460,-63.17819852,7.868143193,Category07,3.347969822,-10.12439456,2261.721567
b'Jadarion',1459898179,-30.28575241,-133.1397024,Category01,2.016857738,-24.43521481,8204.54557
b'Starlita',1461095941,73.80504525,-98.80477005,Category04,2.860583624,23.48809557,1390.167111
b'Victoria',1468069516,-58.61607376,115.3958083,Category07,0.893576585,11.09459482,3817.132901
b'Nayib',1454141287,49.43433911,-82.49851755,Category00,2.819491948,2.48684133,2104.937621
b'Terica',1477627942,-28.94731295,-130.2523364,Category05,2.565816983,4.393341137,8114.489944
b'Ordell',1461271633,-23.77340463,-5.290417516,Category02,0.193206399,-0.643360581,260.354624
b'Dearmond',1459027113,-26.62576592,40.03266574,Category03,3.170654402,25.45945864,2972.977711
b'Millennia',1461739374,37.95107228,-141.4704087,Category01,0.002243354,-21.32126097,655.8181015
b'Tazaria',1482593439,-34.63748077,-96.49581516,Category06,2.911235276,-3.744282354,7449.513886
b'Lyleigh',1476430036,81.10647332,-40.44042602,Category00,2.950579553,0.011312016,3612.434509
b'Lataysia',1455239408,82.52799455,50.19506876,Category01,1.299995475,19.79376996,9456.505644
b'Kejuan',1479872537,5.93219927,87.34567598,Category07,2.165125447,0.688407647,4238.785609
b'Nizaiah',1468941543,-19.22692589,-98.62555251,Category01,0.469595885,-27.13409064,9325.198331
b'Kwinton',1480111431,-32.71265181,47.78658048,Category01,2.816895317,-3.270985767,7478.487637
b'Domynik',1482719277,-20.51488747,82.97803279,Category05,0.649888115,-10.0787058,2649.965072
b'Enith',1469450727,-3.015496147,143.7672256,Category01,2.741269079,8.153003058,8818.037028
b'Aigner',1469507366,-19.61822491,-115.2518831,Category00,3.115659144,10.77675031,3126.018961
b'Maurisa',1455044993,49.70544899,-111.168378,Category09,0.929513662,-11.85994782,4011.903165
b'Oluwafunmilola',1481451558,37.98461475,116.6043381,Category06,3.036006985,-5.543690508,7900.328397
b'Taara',1456624499,-37.70039235,23.54003457,Category08,0.967342371,16.29897484,6475.848112
b'Ladazia',1461585829,58.05782348,-37.03022689,Category06,2.076553095,15.49532816,2092.057021
b'Orrin',1480935748,11.23705779,-67.44930781,Category03,1.439762104,19.69642285,7672.553637
b'Vikram',1460437480,-25.68987982,-140.376946,Category01,3.219974872,-21.43803918,5627.287065
b'Gerolyn',1480606788,16.66573921,-124.4656486,Category03,2.143584189,-17.76985204,5741.122451
b'Sonja',1475588402,31.46391148,-158.9363717,Category09,3.230914243,4.723059555,7016.405805
b'Ryon',1476766921,33.57685775,175.4392376,Category01,1.232537123,27.61797771,1891.072876
b'Lenina',1471112814,-68.98343452,-9.54311983,Category08,1.976443257,-8.821829168,3699.077451
b'Glenston',1470716031,49.51553529,-113.3127256,Category06,2.839432737,-4.399518454,7733.117246
b'Jarvin',1470010014,14.41179664,-170.7319731,Category05,0.957659256,-9.850296595,2776.361549
b'Marifrances',1473048871,-80.3892478,6.094576242,Category00,2.250157547,9.883204518,5608.389851
b'Idara',1476558139,72.81866138,67.04262967,Category03,3.154405155,-27.23179625,7345.008667
b'Shervin',1457903444,67.70818466,145.0328604,Category01,3.131079529,5.176363771,2719.407941
b'Dial',1477002399,50.86575912,-27.49592676,Category03,0.356168439,-13.40636298,5418.643503
b'Elender',1471632147,-48.46619446,-167.8580606,Category03,0.201479404,0.708570364,631.9503491
b'Mafata',1451642010,7.571198138,-73.41669703,Category08,1.67570458,1.535814726,3734.646438
b'Josabeth',1478039309,62.67174818,113.7053705,Category07,1.451471697,26.58667258,5156.162231
b'Nunziata',1474237900,-86.37808558,-81.94970298,Category02,0.766739966,-24.78455297,7661.222687
b'Almarosa',1481563933,-52.9536831,171.6199023,Category03,0.682803652,-15.59778332,333.9395767
b'Azah',1470224363,-83.93672578,-78.74500337,Category06,1.902464541,-13.86382933,3664.158006
b'Darvi',1454437347,-75.41001462,-90.53756202,Category02,2.0578305,-29.63320367,4573.911204
b'Johnetta',1459178625,-53.62452311,-111.6694294,Category01,2.793049309,-0.264506733,9380.90798
b'Tekela',1457939342,-32.96397874,-174.7481598,Category05,1.659644837,19.35408365,7220.783729
b'Massi',1463139963,10.97668047,-18.49882491,Category01,2.364947677,-21.87770263,8408.73229
b'Twig',1464827392,43.87320021,-28.39756721,Category00,1.19068133,17.85827644,8063.278158
b'Alsie',1482906561,28.80216752,-57.3730206,Category05,2.767997601,-16.6980719,7090.88416
b'Neeva',1481186159,-33.71371586,-136.5074935,Category01,1.975233019,-9.06352947,5541.378901
b'Fynley',1474297185,-25.99054822,-121.7794874,Category07,0.072558245,2.629221427,337.5453631
b'Dajaha',1461738454,-82.19688398,48.62451319,Category03,3.187166938,9.442875661,4811.269693
b'Sy',1457967943,16.3237643,35.49003268,Category06,2.267252779,4.829385214,1752.45338
b'Abdulazeem',1464277114,-77.33399616,-150.2139394,Category03,2.348289417,23.87955426,2281.462512
